"country","city","variable","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","lon","lat"
"Germany","Kassel","Unemployment rate (unemployment 15-64 over labour force 15-64)",8.9,7.8,7.3,7.1,7.5,7.5,7,6.7,6.2,5.6,5.4,9.4797461,51.3127114
"Germany","Kiel","Unemployment rate (unemployment 15-64 over labour force 15-64)",8.8,8.9,8.8,8.3,8.6,8.5,8.4,8.1,7.6,6.9,6.3,10.1227652,54.3232927
"Germany","Koblenz","Unemployment rate (unemployment 15-64 over labour force 15-64)",6.8,6.4,5.6,5.8,5.7,5.7,5.6,5.1,4.7,4.5,4.2,7.5889959,50.3569429
"Germany","Köln","Unemployment rate (unemployment 15-64 over labour force 15-64)",9.5,9.3,8.7,8.7,9,9,8.9,8.3,8,7.4,7.3,6.9602786,50.937531
"Germany","Krefeld","Unemployment rate (unemployment 15-64 over labour force 15-64)",11,11.2,10.4,10.5,11.1,11.1,10.9,10.5,10.3,10,9.8,6.565208,51.3345409
"Germany","Leipzig","Unemployment rate (unemployment 15-64 over labour force 15-64)",14.2,13.4,12.5,11.5,10.8,9.9,9.4,8.6,7.7,6.9,6.3,12.3730747,51.3396955
"Germany","Lübeck","Unemployment rate (unemployment 15-64 over labour force 15-64)",10.6,10,9.8,9.3,9.5,9.2,9,8.3,7.8,7.2,6.7,10.6865593,53.8654673
"Germany","Magdeburg","Unemployment rate (unemployment 15-64 over labour force 15-64)",12.4,11.8,10.8,11.2,11.2,11,10.7,10,8.9,8.5,8,11.6276237,52.1205333
"Germany","Mainz","Unemployment rate (unemployment 15-64 over labour force 15-64)",6,5.8,5.5,5.4,5.6,5.7,5.6,5.6,5.3,4.9,4.8,8.2472526,49.9928617
"Germany","Mannheim-Ludwigshafen","Unemployment rate (unemployment 15-64 over labour force 15-64)",7,6.6,6,5.9,6,6,5.9,5.7,5.5,5.1,5.2,8.4447451,49.4774018
"Germany","Mönchengladbach","Unemployment rate (unemployment 15-64 over labour force 15-64)",11,10.9,10.4,10.5,10.7,10.7,10.2,9.7,9.5,9.1,8.4,6.4315392,51.1941686
"Germany","München","Unemployment rate (unemployment 15-64 over labour force 15-64)",4.8,4.6,4.1,3.9,4.1,4.1,4,3.7,3.5,3.2,3,11.5819806,48.1351253
"Germany","Münster","Unemployment rate (unemployment 15-64 over labour force 15-64)",6,5.7,5.3,5.3,5.6,5.5,5.4,5.2,5,4.6,4.4,7.6261347,51.9606649
"Germany","Nürnberg","Unemployment rate (unemployment 15-64 over labour force 15-64)",6.5,6.5,5.8,5.6,5.9,5.7,5.5,5.1,4.6,4.2,4.1,11.0766654,49.4521018
"Germany","Oldenburg (Oldenburg)","Unemployment rate (unemployment 15-64 over labour force 15-64)",8.1,7.9,7.3,7,7,7.2,6.8,6.5,6.3,5.7,5.4,8.2145521,53.1434501
"Germany","Osnabrück","Unemployment rate (unemployment 15-64 over labour force 15-64)",7.3,7.3,6.2,5.9,6,6.2,6,5.9,5.6,5.3,5,8.0471788,52.2799112
"Germany","Paderborn","Unemployment rate (unemployment 15-64 over labour force 15-64)",8,7.9,7.1,6.7,6.8,6.8,6.5,6.1,6,5.5,5.4,8.7575093,51.7189205
"Germany","Pforzheim","Unemployment rate (unemployment 15-64 over labour force 15-64)",7,6.5,5.4,5.2,5.4,5.3,5.1,5,4.5,4,4,8.6946286,48.8921862
"Germany","Regensburg","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.1,4.3,3.4,3.3,3.6,3.4,3.2,2.9,2.6,2.5,2.7,12.1016236,49.0134297
"Germany","Rostock","Unemployment rate (unemployment 15-64 over labour force 15-64)",12.6,12.4,12.4,11.6,11.2,10.5,9.8,9.4,8.4,7.7,6.6,12.0991466,54.0924406
"Germany","Ruhrgebiet","Unemployment rate (unemployment 15-64 over labour force 15-64)",11.7,11.9,11.4,11.5,11.8,11.8,11.5,11.2,10.8,10,9.6,7.1980843,51.5450884
"Germany","Saarbrücken","Unemployment rate (unemployment 15-64 over labour force 15-64)",9.5,9.4,8.8,8.4,9.1,9.3,9.4,9,8.6,8.1,8.4,6.997547,49.2381697
"Germany","Siegen","Unemployment rate (unemployment 15-64 over labour force 15-64)",7.3,7.3,6.2,5.9,6.2,6.2,6,5.7,5.5,5,4.9,8.0209591,50.8838492
"Germany","Stuttgart","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.2,5.3,4.5,4.3,4.5,4.3,4.2,4,3.8,3.4,3.4,9.1829321,48.7758459
"Germany","Trier","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.1,4.8,4.5,4.4,4.7,4.6,4.4,4.5,4.1,3.7,3.8,6.6371433,49.749992
"Germany","Ulm","Unemployment rate (unemployment 15-64 over labour force 15-64)",4.6,4.4,3.5,3.6,3.9,3.6,3.4,3.3,2.9,2.6,2.7,9.9876076,48.4010822
"Germany","Wiesbaden","Unemployment rate (unemployment 15-64 over labour force 15-64)",7,7.1,6.4,6.3,6.5,6.6,6.6,6.6,6.6,6.2,5.7,8.2397608,50.0782184
"Germany","Wolfsburg","Unemployment rate (unemployment 15-64 over labour force 15-64)",7.8,7.7,6.9,6.4,6.3,6,5.8,5.8,5.8,5.5,5.1,10.7865461,52.4226503
"Germany","Wuppertal","Unemployment rate (unemployment 15-64 over labour force 15-64)",12.8,12.1,11.5,12.3,12.5,11.3,10.3,10.2,9.8,8.9,8.6,7.1507636,51.2562128
"Germany","Würzburg","Unemployment rate (unemployment 15-64 over labour force 15-64)",4.3,4.3,3.7,3.6,3.7,3.5,3.2,3.1,2.9,2.7,2.6,9.9533548,49.7913044
"Greece","Athina","Unemployment rate (unemployment 15-64 over labour force 15-64)",9.2,12.7,18.2,26.1,28.9,27.6,25.4,23.2,21.8,20.2,17.2,23.7275388,37.9838096
"Greece","Thessaloniki","Unemployment rate (unemployment 15-64 over labour force 15-64)",10.2,13.8,19.9,26.4,30.4,29,26.3,24.8,23.2,21,19.9,22.9444191,40.6400629
"Hungary","Budapest","Unemployment rate (unemployment 15-64 over labour force 15-64)",6.3,8.7,8.7,9.2,8.4,6,5.1,3.7,2.7,2.7,2.4,19.040235,47.497912
"Hungary","Debrecen","Unemployment rate (unemployment 15-64 over labour force 15-64)",11.5,13,13.3,13.1,14.7,12.7,11.1,8.5,6.4,5.5,4.5,21.6254485,47.5288879
"Hungary","Miskolc","Unemployment rate (unemployment 15-64 over labour force 15-64)",15.7,17.1,17.2,16.3,11.9,11.1,8.9,6.5,5.7,5.1,4.4,20.7784384,48.1034775
"Hungary","Nyíregyháza","Unemployment rate (unemployment 15-64 over labour force 15-64)",18.1,17.7,17.9,16.1,15.5,13.5,12.8,11.4,8.4,8.7,8.1,21.7244053,47.9495324
"Hungary","Pécs","Unemployment rate (unemployment 15-64 over labour force 15-64)",11,13.2,14.1,14,9.9,8.3,8.4,7.5,7.4,6.9,6.5,18.232266,46.0727345
"Hungary","Székesfehérvár","Unemployment rate (unemployment 15-64 over labour force 15-64)",8.9,9.4,9.5,10.3,9.2,6.3,3.7,2.7,2.8,2.5,2.5,18.4221358,47.1860262
"Ireland","Cork","Unemployment rate (unemployment 15-64 over labour force 15-64)",23.7,20.1,17.1,14.6,12.3,12,9.9,7.5,6.2,5.6,4.7,-8.4756035,51.8985143
"Ireland","Dublin","Unemployment rate (unemployment 15-64 over labour force 15-64)",22.6,19.3,16.5,14.1,13.2,11.1,9,7.9,6.6,5.5,4.7,-6.2603097,53.3498053
"Ireland","Galway","Unemployment rate (unemployment 15-64 over labour force 15-64)",27.4,23.4,20,17.1,14.3,12.6,11.8,9.9,7.2,6.5,5.6,-9.0512662,53.274001
"Ireland","Limerick","Unemployment rate (unemployment 15-64 over labour force 15-64)",35.1,29.2,24.3,20.2,16.9,14.1,12.4,9.8,8.1,6.1,5.5,-8.6267299,52.663839
"Italy","Bari","Unemployment rate (unemployment 15-64 over labour force 15-64)",11.2,11.2,12.3,16.2,19.8,20.6,19.3,20.5,15.7,13.3,12.1,16.8718715,41.1171432
"Italy","Bergamo","Unemployment rate (unemployment 15-64 over labour force 15-64)",3.7,3.7,4.1,6.9,7.5,7.5,5.8,5.4,4.3,4.9,3.6,9.6772698,45.6982642
"Italy","Bologna","Unemployment rate (unemployment 15-64 over labour force 15-64)",3.5,5,4.8,7,8.4,7.2,7.4,5.6,5.2,5.6,4.5,11.3426163,44.494887
"Italy","Brescia","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.3,5.6,5.8,6.8,8.4,9.3,8.8,8.7,6.3,5.3,4.8,10.2118019,45.5415526
"Italy","Catania","Unemployment rate (unemployment 15-64 over labour force 15-64)",11.3,12,12.5,16.6,19.7,19.4,16.4,18.8,19.2,18.8,16.2,15.0830304,37.5078772
"Italy","Firenze","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.1,4.8,6,7.1,8.2,8,8,8.2,6.9,6,6.2,11.2558136,43.7695604
"Italy","Genova","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.7,6.6,7.1,7.9,9.4,10.3,8.4,10.1,9.2,9.7,10.2,8.946256,44.4056499
"Italy","Messina","Unemployment rate (unemployment 15-64 over labour force 15-64)",14,13.5,12.4,16.7,22,22.3,22.7,22.7,25.1,25.6,26.4,15.5542057,38.1937335
"Italy","Milano","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.7,5.9,6,7.8,8.1,8.3,8.3,7.7,6.8,6.4,6.1,9.189982,45.4642035
"Italy","Modena","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.1,6.8,5.2,6,7.6,8.1,7.6,6.7,7.2,6.1,6.5,10.9252269,44.647128
"Italy","Napoli","Unemployment rate (unemployment 15-64 over labour force 15-64)",14.2,15.2,17.1,21.7,24.7,24.1,21.7,22.5,23.5,23.6,23,14.26812,40.8517983
"Italy","Padova","Unemployment rate (unemployment 15-64 over labour force 15-64)",4.4,5.9,5.2,6.4,8.7,8,9.4,8,8.5,6,5.9,11.8767611,45.4064349
"Italy","Palermo","Unemployment rate (unemployment 15-64 over labour force 15-64)",17.8,18.5,15.8,19.4,20.7,23.4,24.2,25.5,21.7,20,19.5,13.3614868,38.11569
"Italy","Parma","Unemployment rate (unemployment 15-64 over labour force 15-64)",3.9,4,3.8,6.4,7.4,7.4,7.1,6.7,5.4,4.9,5,10.3279036,44.801485
"Italy","Perugia","Unemployment rate (unemployment 15-64 over labour force 15-64)",6.5,6.9,7.2,9.9,10.5,11.2,10.4,9.7,10.3,9.3,8.1,12.3908279,43.1107168
"Italy","Prato","Unemployment rate (unemployment 15-64 over labour force 15-64)",7.3,7.1,6.5,7.7,6.4,9.9,9.3,8.9,6.8,6.9,6.6,11.102228,43.8777049
"Italy","Reggio nell'Emilia","Unemployment rate (unemployment 15-64 over labour force 15-64)",5,5.5,4.9,4.8,6,6.8,5.5,4.8,5,4.3,4.1,10.6296859,44.6989932
"Italy","Rimini","Unemployment rate (unemployment 15-64 over labour force 15-64)",7.6,7.8,7.9,9.4,11.7,11.2,9.8,9.4,10.3,8.4,8.2,12.5695158,44.0678288
"Italy","Roma","Unemployment rate (unemployment 15-64 over labour force 15-64)",8.1,9.1,8.6,10.1,11.3,11.7,11,10.1,9.8,10.1,9.3,12.4963655,41.9027835
"Italy","Salerno","Unemployment rate (unemployment 15-64 over labour force 15-64)",14.1,14.1,13.3,17.7,17.5,17.7,16.9,17.8,16.1,15.4,17.5,14.7680961,40.6824408
"Italy","Taranto","Unemployment rate (unemployment 15-64 over labour force 15-64)",9.6,12.5,11.3,13.2,15.7,18.4,18.9,16.6,17.1,17,15.5,17.2470303,40.4643606
"Italy","Torino","Unemployment rate (unemployment 15-64 over labour force 15-64)",8.4,9.4,9.2,9.9,11.4,13.1,12.1,10.6,9.5,9.4,8.5,7.686864,45.0703393
"Italy","Venezia","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.5,6.5,5.4,8.6,8.9,9.6,7.3,7.1,5,6.7,6.1,12.3155151,45.4408474
"Italy","Verona","Unemployment rate (unemployment 15-64 over labour force 15-64)",4.6,4.6,4.5,4.4,5.9,5,6.3,5.5,6.2,7.1,4.7,10.9916215,45.4383842
"Japan","Akita","Unemployment rate (unemployment 15-64 over labour force 15-64)",6.4,6,5.4,4.8,4.3,3.9,3.7,3.5,3,2.8,2.8,140.1034795,39.7199668
"Japan","Aomori","Unemployment rate (unemployment 15-64 over labour force 15-64)",6.4,6,5.4,4.8,4.3,3.9,3.7,3.5,3,2.8,2.8,140.7473524,40.8222197
"Japan","Asahikawa","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.5,5.5,5.2,5.3,4.9,4.2,3.8,3.8,3.4,3,2.5,142.3650083,43.7708833
"Japan","Ashikaga","Unemployment rate (unemployment 15-64 over labour force 15-64)",5,4.8,4.7,3.9,4.1,3.5,3.3,3.1,2.7,2.5,2.5,139.4497602,36.3401874
"Japan","Fuji","Unemployment rate (unemployment 15-64 over labour force 15-64)",4.7,4.4,3.8,3.6,3.5,2.8,2.7,2.7,2.4,1.8,1.9,-80.992685,34.970328
"Japan","Fujieda","Unemployment rate (unemployment 15-64 over labour force 15-64)",4.7,4.4,3.8,3.6,3.5,2.8,2.7,2.7,2.4,1.8,1.9,138.2575386,34.8673376
"Japan","Fukui","Unemployment rate (unemployment 15-64 over labour force 15-64)",4.6,4.2,3.9,3.9,3.6,3.2,2.9,2.9,2.9,2.1,2.1,136.219623,36.0641386
"Japan","Fukuoka","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.7,6,5.6,5.2,4.9,4.6,4.2,3.6,3.4,2.8,2.8,130.4016888,33.5901838
"Japan","Fukushima","Unemployment rate (unemployment 15-64 over labour force 15-64)",6.4,6,5.4,4.8,4.3,3.9,3.7,3.5,3,2.8,2.8,140.4747856,37.7607991
"Japan","Hachinohe","Unemployment rate (unemployment 15-64 over labour force 15-64)",6.4,6,5.4,4.8,4.3,3.9,3.7,3.5,3,2.8,2.8,141.4882743,40.5122055
"Japan","Hakodate","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.5,5.5,5.2,5.3,4.9,4.2,3.8,3.8,3.4,3,2.5,140.7290599,41.7686961
"Japan","Hamamatsu","Unemployment rate (unemployment 15-64 over labour force 15-64)",4.7,4.4,3.8,3.6,3.5,2.8,2.7,2.7,2.4,1.8,1.9,137.7274159,34.7102752
"Japan","Himeji","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.9,6.2,5.3,5.2,4.6,4.3,4,3.7,3.1,3,2.6,134.6855509,34.8154176
"Japan","Hiroshima","Unemployment rate (unemployment 15-64 over labour force 15-64)",4.9,4.6,3.8,3.9,3.9,3.7,3.4,3.1,2.8,2.4,2.4,132.4553055,34.3852894
"Japan","Hitachi","Unemployment rate (unemployment 15-64 over labour force 15-64)",5,4.8,4.7,3.9,4.1,3.5,3.3,3.1,2.7,2.5,2.5,140.6504712,36.5991273
"Japan","Isesaki","Unemployment rate (unemployment 15-64 over labour force 15-64)",5,4.8,4.7,3.9,4.1,3.5,3.3,3.1,2.7,2.5,2.5,139.1965435,36.3118354
"Japan","Kagoshima","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.7,6,5.6,5.2,4.9,4.6,4.2,3.6,3.4,2.8,2.8,130.5571392,31.5968539
"Japan","Kanazawa","Unemployment rate (unemployment 15-64 over labour force 15-64)",4.6,4.2,3.9,3.9,3.6,3.2,2.9,2.9,2.9,2.1,2.1,136.6520376,36.5597341
"Japan","Kitakyushu","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.7,6,5.6,5.2,4.9,4.6,4.2,3.6,3.4,2.8,2.8,130.8751773,33.8834976
"Japan","Kochi","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.6,5.1,4.5,4.7,4.1,3.6,3.7,3.7,3.7,2.5,2.5,133.5312383,33.5588821
"Japan","Kofu","Unemployment rate (unemployment 15-64 over labour force 15-64)",5,4.8,4.7,3.9,4.1,3.5,3.3,3.1,2.7,2.5,2.5,138.5683001,35.662133
"Japan","Koriyama","Unemployment rate (unemployment 15-64 over labour force 15-64)",6.4,6,5.4,4.8,4.3,3.9,3.7,3.5,3,2.8,2.8,140.3596822,37.4004776
"Japan","Kumamoto","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.7,6,5.6,5.2,4.9,4.6,4.2,3.6,3.4,2.8,2.8,130.7079369,32.8032164
"Japan","Kurume","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.7,6,5.6,5.2,4.9,4.6,4.2,3.6,3.4,2.8,2.8,130.5083557,33.3192356
"Japan","Kusatsu","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.9,6.2,5.3,5.2,4.6,4.3,4,3.7,3.1,3,2.6,138.5960945,36.6207181
"Japan","Matsumoto","Unemployment rate (unemployment 15-64 over labour force 15-64)",5,4.8,4.7,3.9,4.1,3.5,3.3,3.1,2.7,2.5,2.5,137.9719897,36.2380434
"Japan","Matsuyama","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.6,5.1,4.5,4.7,4.1,3.6,3.7,3.7,3.7,2.5,2.5,132.7653057,33.8393515
"Japan","Mito","Unemployment rate (unemployment 15-64 over labour force 15-64)",5,4.8,4.7,3.9,4.1,3.5,3.3,3.1,2.7,2.5,2.5,140.4713723,36.3658764
"Japan","Miyazaki","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.7,6,5.6,5.2,4.9,4.6,4.2,3.6,3.4,2.8,2.8,131.4202196,31.9077285
"Japan","Morioka","Unemployment rate (unemployment 15-64 over labour force 15-64)",6.4,6,5.4,4.8,4.3,3.9,3.7,3.5,3,2.8,2.8,141.1543303,39.7019558
"Japan","Nagano","Unemployment rate (unemployment 15-64 over labour force 15-64)",5,4.8,4.7,3.9,4.1,3.5,3.3,3.1,2.7,2.5,2.5,138.1950371,36.6485258
"Japan","Nagasaki","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.7,6,5.6,5.2,4.9,4.6,4.2,3.6,3.4,2.8,2.8,129.8778888,32.7503334
"Japan","Nagoya","Unemployment rate (unemployment 15-64 over labour force 15-64)",4.7,4.4,3.8,3.6,3.5,2.8,2.7,2.7,2.4,1.8,1.9,136.9065571,35.1814506
"Japan","Naha","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.7,6,5.6,5.2,4.9,4.6,4.2,3.6,3.4,2.8,2.8,127.6790208,26.2125758
"Japan","Niigata","Unemployment rate (unemployment 15-64 over labour force 15-64)",4.6,4.2,3.9,3.9,3.6,3.2,2.9,2.9,2.9,2.1,2.1,139.0363708,37.9161244
"Japan","Numazu","Unemployment rate (unemployment 15-64 over labour force 15-64)",4.7,4.4,3.8,3.6,3.5,2.8,2.7,2.7,2.4,1.8,1.9,138.8635399,35.0956068
"Japan","Obihiro","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.5,5.5,5.2,5.3,4.9,4.2,3.8,3.8,3.4,3,2.5,143.197199,42.9233354
"Japan","Oita","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.7,6,5.6,5.2,4.9,4.6,4.2,3.6,3.4,2.8,2.8,131.6095148,33.2396084
"Japan","Okayama","Unemployment rate (unemployment 15-64 over labour force 15-64)",4.9,4.6,3.8,3.9,3.9,3.7,3.4,3.1,2.8,2.4,2.4,133.919795,34.6555312
"Japan","Osaka","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.9,6.2,5.3,5.2,4.6,4.3,4,3.7,3.1,3,2.6,135.5022535,34.6937249
"Japan","Sapporo","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.5,5.5,5.2,5.3,4.9,4.2,3.8,3.8,3.4,3,2.5,141.3544506,43.0617713
"Japan","Sendai","Unemployment rate (unemployment 15-64 over labour force 15-64)",6.4,6,5.4,4.8,4.3,3.9,3.7,3.5,3,2.8,2.8,140.869418,38.268195
"Japan","Shimonoseki","Unemployment rate (unemployment 15-64 over labour force 15-64)",4.9,4.6,3.8,3.9,3.9,3.7,3.4,3.1,2.8,2.4,2.4,130.9411759,33.9575297
"Japan","Shizuoka","Unemployment rate (unemployment 15-64 over labour force 15-64)",4.7,4.4,3.8,3.6,3.5,2.8,2.7,2.7,2.4,1.8,1.9,138.3826773,34.9755668
"Japan","Takamatsu","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.6,5.1,4.5,4.7,4.1,3.6,3.7,3.7,3.7,2.5,2.5,134.0465405,34.342542
"Japan","Takasaki","Unemployment rate (unemployment 15-64 over labour force 15-64)",5,4.8,4.7,3.9,4.1,3.5,3.3,3.1,2.7,2.5,2.5,139.0033576,36.3220692
"Japan","Tokushima","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.6,5.1,4.5,4.7,4.1,3.6,3.7,3.7,3.7,2.5,2.5,134.5549537,34.0703652
"Japan","Tokyo","Unemployment rate (unemployment 15-64 over labour force 15-64)",5,5.3,4.8,4.6,4.2,3.6,3.5,3.3,3,2.6,2.4,139.650027,35.6764225
"Japan","Toyama","Unemployment rate (unemployment 15-64 over labour force 15-64)",4.6,4.2,3.9,3.9,3.6,3.2,2.9,2.9,2.9,2.1,2.1,137.2137211,36.6958223
"Japan","Toyohashi","Unemployment rate (unemployment 15-64 over labour force 15-64)",4.7,4.4,3.8,3.6,3.5,2.8,2.7,2.7,2.4,1.8,1.9,137.3916837,34.7688528
"Japan","Utsunomiya","Unemployment rate (unemployment 15-64 over labour force 15-64)",5,4.8,4.7,3.9,4.1,3.5,3.3,3.1,2.7,2.5,2.5,139.8826209,36.5550745
"Japan","Wakayama","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.9,6.2,5.3,5.2,4.6,4.3,4,3.7,3.1,3,2.6,135.1707405,34.2303678
"Japan","Yamagata","Unemployment rate (unemployment 15-64 over labour force 15-64)",6.4,6,5.4,4.8,4.3,3.9,3.7,3.5,3,2.8,2.8,140.3396175,38.2554153
"Japan","Yokkaichi","Unemployment rate (unemployment 15-64 over labour force 15-64)",4.7,4.4,3.8,3.6,3.5,2.8,2.7,2.7,2.4,1.8,1.9,136.6244121,34.9651064
"Korea","Chuncheon","Unemployment rate (unemployment 15-64 over labour force 15-64)",2.3,2.6,2.2,2.5,2.3,3.2,3.3,2.9,2.6,2.7,3.2,127.7398952,37.8897796
"Korea","Dalseong","Unemployment rate (unemployment 15-64 over labour force 15-64)",4.5,4,3.8,3.4,3.3,3.9,3.5,4.2,4,4.4,3.8,128.5089708,35.7322821
"Korea","Deokjin","Unemployment rate (unemployment 15-64 over labour force 15-64)",2.2,2.4,2.6,2.2,2.1,2.7,1.8,2.2,2.8,3,3,127.1120644,35.8581862
"Korea","Gimhae","Unemployment rate (unemployment 15-64 over labour force 15-64)",4.2,3.5,3.3,3.5,3.5,3.6,3.8,3.9,4.2,4,3.7,128.8452281,35.2721355
"Korea","Gumi","Unemployment rate (unemployment 15-64 over labour force 15-64)",3.1,3,2.8,2.7,3.4,3.1,3.2,3.5,3,4.5,4,128.3555532,36.207309
"Korea","Gunsan","Unemployment rate (unemployment 15-64 over labour force 15-64)",2.2,2.4,2.6,2.2,2.1,2.7,1.8,2.2,2.8,3,3,126.7366293,35.9676772
"Korea","Gwangsan","Unemployment rate (unemployment 15-64 over labour force 15-64)",3.7,3.5,3.1,2.6,2.9,2.8,2.9,3.2,2.9,3.8,3.6,126.7528769,35.1650242
"Korea","Gyeongsan","Unemployment rate (unemployment 15-64 over labour force 15-64)",3.1,3,2.8,2.7,3.4,3.1,3.2,3.5,3,4.5,4,128.8090748,35.8337972
"Korea","Heungdeok","Unemployment rate (unemployment 15-64 over labour force 15-64)",2.2,2.3,2.5,2.1,2.2,3.1,2.7,2.7,2.3,2.5,3.1,127.3691938,36.6469349
"Korea","Iksan","Unemployment rate (unemployment 15-64 over labour force 15-64)",2.2,2.4,2.6,2.2,2.1,2.7,1.8,2.2,2.8,3,3,126.9894962,36.0230799
"Korea","Jeju","Unemployment rate (unemployment 15-64 over labour force 15-64)",1.7,1.9,1.8,1.7,2,2.2,1.9,2.3,2,1.9,2.1,126.5311884,33.4996213
"Korea","Jinju","Unemployment rate (unemployment 15-64 over labour force 15-64)",3.3,3,2.3,2,2.2,2.6,2.8,3.6,3.1,3.2,4,128.1297905,35.205153
"Korea","Pohan","Unemployment rate (unemployment 15-64 over labour force 15-64)",3.1,3,2.8,2.7,3.4,3.1,3.2,3.5,3,4.5,4,129.3052666,36.0929227
"Korea","Sebuk","Unemployment rate (unemployment 15-64 over labour force 15-64)",3.4,3.1,2.6,2.5,2.9,3.5,3.7,3.4,3.1,3.3,3.1,127.1618233,36.8927021
"Korea","Seo","Unemployment rate (unemployment 15-64 over labour force 15-64)",3.7,3.6,3.6,3.7,3,3.3,3.4,3.3,3.4,4.3,4.2,129.0148985,35.1030941
"Korea","Seongsan","Unemployment rate (unemployment 15-64 over labour force 15-64)",3.3,3,2.3,2,2.2,2.6,2.8,3.6,3.1,3.2,4,128.6715497,35.1988494
"Korea","Seoul","Unemployment rate (unemployment 15-64 over labour force 15-64)",4.3,4.4,4.1,3.8,3.6,4,4.2,4.2,4.2,4.3,4.1,126.9917937,37.5518911
"Korea","Suncheon","Unemployment rate (unemployment 15-64 over labour force 15-64)",2,2.3,2.2,1.8,2.4,3.2,2.8,3.3,3.5,3.1,2.8,127.3894958,34.9946567
"Korea","Ulsan","Unemployment rate (unemployment 15-64 over labour force 15-64)",4.1,3.4,2.6,2.6,2.2,2.8,2.9,3.8,3.5,4.5,4.1,129.2380554,35.5537228
"Korea","Wonju","Unemployment rate (unemployment 15-64 over labour force 15-64)",2.3,2.6,2.2,2.5,2.3,3.2,3.3,2.9,2.6,2.7,3.2,127.9294889,37.3082307
"Latvia","Riga","Unemployment rate (unemployment 15-64 over labour force 15-64)",18,21,16.4,13.7,10.2,8.2,7,7.4,7.3,6.1,5.3,24.1056221,56.9676941
"Lithuania","Kaunas","Unemployment rate (unemployment 15-64 over labour force 15-64)",13.5,17.2,13.6,11.1,10.2,9.1,7.3,6.7,5.8,5.9,6.4,23.9035965,54.8985207
"Lithuania","Vilnius","Unemployment rate (unemployment 15-64 over labour force 15-64)",14.4,16.4,14.5,13.1,9.9,8.6,7.7,5.7,4.9,4.7,4.5,25.2796514,54.6871555
"Luxembourg","Luxembourg","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.2,4.4,5,5.2,5.9,5.9,6.7,6.3,5.6,5.6,5.6,6.129583,49.815273
"Malta","Malta","Unemployment rate (unemployment 15-64 over labour force 15-64)",7,7,6.4,6.3,6.2,5.8,5.5,4.8,4.1,3.7,3.7,14.375416,35.937496
"Mexico","Acapulco de Juarez","Unemployment rate (unemployment 15-64 over labour force 15-64)",1.7,1.7,2.6,1.7,2.3,1.6,2.1,2.1,1.5,0.9,1.5,-99.8822807,16.8639515
"Mexico","Aguascalientes","Unemployment rate (unemployment 15-64 over labour force 15-64)",7.4,6.5,6.3,6.1,4.9,6,4.5,4.2,4.2,3.4,3.8,-102.2915677,21.8852562
"Mexico","Ahome","Unemployment rate (unemployment 15-64 over labour force 15-64)",4.1,4.7,5.2,4.3,5.2,5.9,4.5,3.9,3.9,3.9,3.1,-108.9917304,25.7904061
"Mexico","Benito Juarez","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.5,5.4,4.5,4,4.9,4.7,3.8,3.1,2.7,2.6,2.8,-102.552784,23.634501
"Mexico","Cajeme","Unemployment rate (unemployment 15-64 over labour force 15-64)",5.6,6.5,5.9,5.3,5.6,5.1,5.2,5.2,3.9,3.7,4.2,-109.940064,27.4934041
"Mexico","Campeche","Unemployment rate (unemployment 15-64 over labour force 15-64)",3,3.5,3.9,2.4,2.8,3.4,2.7,3.6,4.2,3.5,3.6,-90.5349087,19.8301251
