"country","city","variable","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","lon","lat"
"United States","Hamilton (TN)","Population, all ages, administrative data",524082,529167,533759,538322,542475,544553,547654,552396,556480,561285,565182,-85.1479364,35.1618966
"United States","Hampden","Population, all ages, administrative data",620687,623579,626383,627506,628797,630621,630136,629487,628622,629201,627345,-68.8370436,44.7445421
"United States","Hartford","Population, all ages, administrative data",1209604,1214080,1216165,1215477,1215058,1214241,1212187,1208908,1207335,1206733,1204752,-88.3789862,43.3177794
"United States","Hidalgo","Population, all ages, administrative data",757468,779091,795305,807930,818047,829065,838741,847759,854739,860765,867221,-98.2212979,26.4656319
"United States","Houston","Population, all ages, administrative data",5918515,6039977,6149182,6276316,6420611,6592951,6765742,6902803,6997384,7074922,7164988,-95.3698028,29.7604267
"United States","Indianapolis","Population, all ages, administrative data",1858199,1877453,1895816,1914957,1939041,1956675,1971917,1992820,2013948,2038231,2058270,-86.158068,39.768403
"United States","Ingham","Population, all ages, administrative data",463147,464267,466657,467776,469335,471401,472993,476492,479707,480180,481160,-84.3542049,42.6468943
"United States","Jackson (MO)","Population, all ages, administrative data",1920379,1937937,1949685,1962571,1977801,1992946,2009281,2029587,2049584,2067387,2080845,-89.6662063,37.3822732
"United States","Jacksonville","Population, all ages, administrative data",1426640,1441033,1454430,1469831,1485409,1508830,1538165,1569910,1600042,1629083,1658215,-81.655651,30.3321838
"United States","Jefferson (AL)","Population, all ages, administrative data",1058846,1062220,1064282,1067606,1072773,1075435,1078818,1081433,1083461,1085862,1087970,-86.9824288,33.4914122
"United States","Jefferson (KY)","Population, all ages, administrative data",1329985,1340748,1349326,1357421,1369566,1376719,1382631,1389427,1397012,1400383,1404479,-85.5644033,38.1942356
"United States","Jefferson (TX)","Population, all ages, administrative data",423329,425467,427162,425591,427107,427476,430441,432236,433546,428414,427393,-94.3451926,32.7573626
"United States","Kalamazoo","Population, all ages, administrative data",249023,250754,252634,255413,257399,259063,259816,261584,263387,265120,265531,-85.5872286,42.2917069
"United States","Kent","Population, all ages, administrative data",664933,666309,671807,678971,687210,694278,700111,707207,713275,717490,720508,-122.234771,47.3830671
"United States","Kern","Population, all ages, administrative data",830137,841365,848651,854392,862727,869837,876548,881094,887316,893618,898898,-118.8596804,35.4937274
"United States","Knox","Population, all ages, administrative data",448700,452070,456015,459990,463517,467104,470710,475632,481371,486438,490073,-83.8473015,36.0186934
"United States","Lackawanna","Population, all ages, administrative data",266690,267363,267132,266476,266001,264986,263802,262458,261796,261665,261079,-78.8233664,42.8256141
"United States","Lafayette","Population, all ages, administrative data",413000,416362,419358,422342,427441,432567,437166,439445,439683,439877,440064,-92.0198427,30.2240897
"United States","Lancaster (NE)","Population, all ages, administrative data",313799,317195,320994,324826,328523,334082,337484,341884,345464,347980,349915,-96.663812,40.8471492
"United States","Lancaster (PA)","Population, all ages, administrative data",516577,520325,523996,526949,530109,533414,535960,538303,541352,543960,545441,-76.3055144,40.0378755
"United States","Lane","Population, all ages, administrative data",350850,351948,354119,355217,355654,358273,362257,369201,375689,378807,382064,-122.6618227,43.9610092
"United States","Larimer","Population, all ages, administrative data",296696,300453,305320,310983,316426,324272,333637,339394,344509,351045,357241,-105.5943388,40.6955572
"United States","Las Vegas","Population, all ages, administrative data",1989099,2001839,2011412,2038617,2065971,2102007,2145975,2188678,2232498,2279523,2327908,-115.1391009,36.171563
"United States","Lee","Population, all ages, administrative data",612297,620481,631198,644451,660197,677710,700243,723467,741188,755159,772268,-89.3226954,41.6789842
"United States","Lehigh","Population, all ages, administrative data",709086,713196,716706,718571,718884,721603,723719,727547,732835,737570,738948,-97.3030858,38.3727872
"United States","Los Angeles (Greater)","Population, all ages, administrative data",16935262,17080388,17218335,17343955,17460639,17573556,17685215,17768150,17829429,17845960,17825301,-118.2848067,33.8726016
"United States","Lubbock","Population, all ages, administrative data",335663,341772,345028,347441,351069,355948,359492,363029,365954,368000,371057,-101.8456417,33.5845617
"United States","Lucas","Population, all ages, administrative data",567987,567403,566559,565317,565342,564146,563201,563001,561905,560617,559977,-83.3789389,41.6894388
"United States","Luzerne","Population, all ages, administrative data",320527,321017,321073,321232,319737,319269,318203,317192,318031,318093,317438,-75.9927652,41.1404353
"United States","Madison","Population, all ages, administrative data",330856,336114,339623,342823,346764,349973,353194,356985,362061,367386,372547,-89.4007501,43.0721661
"United States","Mahoning","Population, all ages, administrative data",451340,448153,446170,442934,440836,438543,435430,432117,429862,427549,425579,-80.7214417,40.9871753
"United States","Marion (FL)","Population, all ages, administrative data",330880,331341,332325,333945,335196,338165,342388,347958,353953,359630,365997,-82.12784,29.2787765
"United States","Marion (OR)","Population, all ages, administrative data",388323,391488,393995,396092,398059,402175,408118,417088,424553,430366,433408,-122.942314,44.7490108
"United States","McLennan","Population, all ages, administrative data",267445,272068,273960,275068,276555,278108,280546,282887,287289,290027,292956,-97.179026,31.5182285
"United States","Memphis","Population, all ages, administrative data",1278348,1286488,1293349,1301429,1302286,1303609,1304983,1306956,1309361,1313865,1316718,-90.0489801,35.1495343
"United States","Merced","Population, all ages, administrative data",252302,256709,259249,260776,261888,264241,266133,267370,270837,273733,277114,-120.4829677,37.3021632
"United States","Miami (Greater)","Population, all ages, administrative data",5650130,5730372,5816386,5895122,5974418,6047597,6125430,6213564,6275370,6301263,6326099,-80.1883347,25.773897
"United States","Milwaukee","Population, all ages, administrative data",1549613,1556708,1561423,1567445,1572002,1575389,1576894,1576522,1575443,1575530,1577455,-87.9064736,43.0389025
"United States","Minneapolis","Population, all ages, administrative data",3277805,3302482,3336372,3369249,3404342,3439931,3467773,3502960,3539846,3573291,3601227,-93.2650108,44.977753
"United States","Minnehaha","Population, all ages, administrative data",253571,256830,259979,264841,269465,273799,277843,282605,288112,291834,296959,-96.8350999,43.6631787
"United States","Mobile","Population, all ages, administrative data",411994,413328,413126,413893,414025,414298,414654,415169,414209,414275,413516,-88.0398912,30.6953657
"United States","Monterey","Population, all ages, administrative data",410263,416358,420379,424222,426163,427985,430178,433436,433803,433359,433380,-121.8946761,36.6002378
"United States","Montgomery (AL)","Population, all ages, administrative data",450621,454342,454500,453335,452406,451035,450680,451128,450835,449052,448198,-86.3077368,32.3792233
"United States","Montgomery (OH)","Population, all ages, administrative data",696369,697219,698238,698867,698452,697504,696480,697768,698684,699597,701493,-84.3541062,39.2281143
"United States","Muscogee","Population, all ages, administrative data",305809,309504,315415,322904,328084,325577,323122,319304,316155,318502,321601,-84.8984775,32.4794133
"United States","Nashville","Population, all ages, administrative data",272901,277517,282931,288274,294981,302595,312147,321608,330939,339204,346708,-86.7816016,36.1626638
"United States","New Haven","Population, all ages, administrative data",1770446,1782769,1792073,1800025,1803224,1807673,1805829,1803255,1801952,1802406,1798206,-72.9278835,41.308274
"United States","New Orleans","Population, all ages, administrative data",1145611,1173317,1192422,1205626,1218485,1228029,1239580,1247205,1250083,1250790,1252934,-90.0715323,29.9510658
"United States","New York (Greater)","Population, all ages, administrative data",19450319,19575312,19705370,19800509,19876242,19931492,19971539,19986776,19978805,19947064,19892982,-73.987863,40.7528622
"United States","Newport News","Population, all ages, administrative data",441958,441611,440471,441117,442612,443902,443283,441753,440939,440142,441872,-76.4730122,37.0870821
"United States","Nueces","Population, all ages, administrative data",403971,404675,407733,413227,419119,423371,427708,429078,428549,428753,429003,-97.4814163,27.7693351
"United States","Oklahoma","Population, all ages, administrative data",1200450,1220446,1239603,1260050,1282087,1298167,1318556,1334479,1342851,1354954,1370123,-97.092877,35.0077519
"United States","Onondaga","Population, all ages, administrative data",660857,663132,662564,661045,661979,660334,657863,654472,651280,650590,648679,-76.1783739,43.026819
"United States","Orange","Population, all ages, administrative data",2111917,2139227,2176297,2226080,2270811,2325257,2389577,2457432,2519926,2576297,2608273,-117.855281,33.7879085
"United States","Outagamie","Population, all ages, administrative data",224632,225884,227500,228613,229950,231607,233134,234212,235822,237123,238039,-88.4016041,44.4636545
"United States","Peoria","Population, all ages, administrative data",328027,327681,328481,329245,330693,328566,326410,324643,321641,318645,316519,-89.5889864,40.6936488
"United States","Philadelphia (Greater)","Population, all ages, administrative data",6306927,6338919,6364402,6386416,6401323,6418883,6428403,6438089,6450844,6465525,6472824,-75.4580644,40.1238562
"United States","Phoenix","Population, all ages, administrative data",4153609,4204289,4253485,4330536,4404231,4490405,4580345,4675331,4760717,4851830,4953901,-112.0740373,33.4483771
"United States","Pima","Population, all ages, administrative data",975580,981649,988500,993231,997374,1004521,1009490,1017083,1027115,1037746,1049261,-111.6660725,32.057499
"United States","Pittsburgh","Population, all ages, administrative data",1429742,1431917,1436526,1439479,1442116,1441467,1437166,1434362,1427575,1424622,1422582,-79.9958864,40.4406248
"United States","Polk","Population, all ages, administrative data",571829,581453,591056,599653,610518,622177,632254,644008,654320,663622,672606,-81.6911559,27.8617347
"United States","Portland","Population, all ages, administrative data",2108090,2132972,2163559,2189272,2212169,2244503,2281907,2324483,2351945,2368859,2385552,-122.6783853,45.515232
"United States","Potter","Population, all ages, administrative data",279237,282796,285824,287715,288587,290329,290931,291884,292910,292504,292721,-101.9804613,35.404373
"United States","Providence","Population, all ages, administrative data",970750,970808,970571,971651,971984,973054,973390,974362,973455,976542,975686,-71.4128343,41.8239891
"United States","Pulaski","Population, all ages, administrative data",552896,559959,566172,570977,575900,579524,581694,583874,586006,586891,588516,-80.7797935,37.0478982
"United States","Richland","Population, all ages, administrative data",739723,749777,756556,763666,771185,779351,789644,797832,805519,812703,820031,-119.2751996,46.28042
"United States","Richmond (Greater)","Population, all ages, administrative data",1069568,1078490,1086887,1100449,1112037,1124377,1135564,1148177,1159661,1171729,1183391,-77.4368334,37.5450707
"United States","Roanoke","Population, all ages, administrative data",307816,308602,309172,310548,311973,312872,313323,312774,313017,313210,313660,-79.9414266,37.2709704
"United States","Rochester (NY)","Population, all ages, administrative data",851781,852665,854308,854644,855301,854021,851665,849433,847846,848228,845849,-77.6088465,43.1565779
"United States","Sacramento","Population, all ages, administrative data",2132657,2153610,2172929,2190259,2210494,2235594,2263042,2292043,2320595,2343292,2363654,-121.4943996,38.5815719
"United States","Salt Lake","Population, all ages, administrative data",1444020,1469085,1490301,1513010,1537924,1558272,1580034,1609014,1636877,1657177,1674405,-111.8910474,40.7607793
"United States","San Antonio","Population, all ages, administrative data",2122792,2170276,2211441,2255000,2298513,2347914,2398705,2445598,2491421,2532647,2570346,-98.4945922,29.4251905
"United States","San Diego","Population, all ages, administrative data",3061203,3103260,3137236,3175148,3210788,3249307,3280825,3305462,3319019,3332483,3330459,-117.1610838,32.715738
"United States","San Francisco (Greater)","Population, all ages, administrative data",6122403,6185431,6264258,6350227,6443398,6534454,6622176,6675431,6703992,6719013,6709230,-122.4194155,37.7749295
"United States","San Joaquin","Population, all ages, administrative data",677736,687115,694265,699444,701831,711296,721919,732662,743286,752590,761571,-121.1710389,37.9175935
"United States","Santa Barbara","Population, all ages, administrative data",420356,424218,425404,429635,434503,438921,442051,444112,444998,445137,445464,-119.6981901,34.4208305
"United States","Santa Cruz","Population, all ages, administrative data",260009,263174,264927,266391,268836,270863,273495,274476,274865,273713,272870,-122.0307963,36.9741171
"United States","Sarasota","Population, all ages, administrative data",697973,703384,709917,720550,732177,747716,767920,788933,805531,820933,837983,-82.5310117,27.336465
"United States","Scott","Population, all ages, administrative data",378108,379773,380773,382560,384016,384290,383635,382460,381355,380195,379598,-93.5407909,44.6834072
"United States","Seattle","Population, all ages, administrative data",3414797,3449355,3504376,3559719,3613596,3676765,3741711,3819753,3888807,3937546,3977785,-122.3328481,47.6061389
"United States","Sebastian","Population, all ages, administrative data",308150,310171,311063,310960,309946,309303,309606,309925,310869,310861,310451,-80.4706078,27.816415
"United States","Sedgwick","Population, all ages, administrative data",584783,589158,590693,593495,595782,598365,600937,603212,603411,603746,606321,-97.422541,37.9166784
"United States","Sonoma","Population, all ages, administrative data",479479,484675,487231,489784,493870,498317,500598,502445,502203,497221,492318,-122.4580356,38.291859
"United States","Spokane","Population, all ages, administrative data",491848,495624,496999,499042,501738,506298,512352,520630,529654,537793,546895,-117.4235319,47.6579711
"United States","St. Joseph","Population, all ages, administrative data",266827,266799,266726,266576,267188,268023,268567,270042,270219,270961,271695,-94.846681,39.7674578
"United States","St. Louis","Population, all ages, administrative data",2575146,2585260,2590417,2593474,2596855,2601630,2606311,2604632,2604435,2602408,2602780,-90.1994042,38.6270025
"United States","St. Lucie","Population, all ages, administrative data",274344,278290,280481,283042,285437,290207,297471,305775,313207,320340,328063,-80.3421984,27.499208
"United States","Stanislaus","Population, all ages, administrative data",511536,515137,517515,520336,523313,527814,532954,538986,544494,547855,549761,-120.9876321,37.5090711
"United States","Stark","Population, all ages, administrative data",376210,375348,374512,374914,375152,375608,374798,373553,372120,371410,370723,-81.2518833,40.8684676
"United States","Summit","Population, all ages, administrative data",542135,541659,541368,540806,542032,542572,541940,541226,541695,541451,540814,-74.3646122,40.7146376
"United States","Tallahassee","Population, all ages, administrative data",364690,369351,371296,375356,373311,375515,377805,378908,383390,384565,387452,-84.2806235,30.4381828
"United States","Tampa-Hillsborough","Population, all ages, administrative data",1214050,1233511,1255639,1279861,1304474,1332742,1364645,1398093,1428960,1455351,1476431,-82.4587527,27.9516896
"United States","Tampa-Pinellas","Population, all ages, administrative data",1377937,1381944,1385103,1391618,1403256,1420452,1442794,1470846,1494419,1512472,1529399,-82.5436722,27.763383
"United States","Thurston","Population, all ages, administrative data",310269,313744,317321,319302,322456,325684,329174,335993,344024,351205,356600,-96.7008704,42.17722
"United States","Tulare","Population, all ages, administrative data",436987,442953,446709,449625,452259,454858,456794,458991,462072,464279,465751,-119.3473379,36.2077288
"United States","Tulsa","Population, all ages, administrative data",970917,981182,987200,993855,1003185,1010718,1022257,1030155,1032779,1035206,1040484,-95.992775,36.1539816
"United States","Tuscaloosa","Population, all ages, administrative data",237813,239492,240408,242413,244499,247143,249266,250404,251197,251541,253034,-87.5691735,33.2098407
"United States","Utah","Population, all ages, administrative data",515010,530296,541161,550270,561958,571589,583849,602152,618920,633715,647677,-111.0937311,39.3209801
"United States","Vanderburgh","Population, all ages, administrative data",343515,345354,346266,347027,347928,348733,348816,349131,348672,348325,348805,-87.5791287,38.0806099
"United States","Ventura","Population, all ages, administrative data",815130,825144,829908,833287,837729,842113,845599,846921,848264,847222,844203,-119.2945199,34.2804923
"United States","Virginia Beach","Population, all ages, administrative data",1134582,1145052,1151767,1160920,1165607,1172521,1177568,1180903,1182746,1186066,1190409,-75.9792194,36.8516437
"United States","Volusia-Daytona Beach","Population, all ages, administrative data",494688,494462,494558,496711,500702,507050,517144,529100,538755,547117,554065,-81.0228331,29.2108147
"United States","Wake","Population, all ages, administrative data",1050102,1076551,1101362,1126653,1151748,1178953,1208001,1239870,1269004,1295233,1322581,-78.5660852,35.8031909
"United States","Washington (Greater)","Population, all ages, administrative data",8299654,8439191,8563990,8683687,8783220,8865594,8939269,9000283,9067412,9108691,9151323,-120.7401386,47.7510741
"United States","Washoe","Population, all ages, administrative data",473606,478015,479364,482309,486164,491675,498497,506764,514810,524420,534073,-119.6035495,40.5608387
"United States","Washtenaw","Population, all ages, administrative data",343520,345980,350072,352685,356474,360523,363555,366960,369703,370548,368242,-83.8473015,42.3076493
"United States","Webb","Population, all ages, administrative data",252679,258271,262877,267641,271722,274740,277233,279653,280915,282241,283933,-99.0128926,27.8174487
"United States","Weber","Population, all ages, administrative data",228118,232136,233851,236268,238083,240185,242916,247153,251474,255454,259680,-111.9522491,41.2602635
"United States","Weld","Population, all ages, administrative data",248193,254224,258867,264025,270105,277480,286493,296330,306571,315360,324703,-104.4723301,40.5265766
"United States","Winnebago (IL)","Population, all ages, administrative data",349766,349184,347790,345857,344743,342472,340808,339730,338139,336956,335746,-89.2412202,42.2661311
"United States","Worcester","Population, all ages, administrative data",795251,800404,804107,807047,810994,815707,818446,820447,825646,828644,829327,-71.8022934,42.2625932
"United States","Yakima","Population, all ages, administrative data",239604,244249,245899,246064,246395,246748,247648,249332,249851,250633,251552,-120.5058987,46.6020711
"United States","York","Population, all ages, administrative data",433022,435420,436749,437551,439041,440616,441911,444012,445924,448417,449341,-76.727745,39.9625984
